Timestamp	Business Name	Contact numbers	Business address	Email address	Web Address	Facebook Address	Service provided	Opening hours	Category	Path	LastUpdate Timestamp	Column 5	Column 6	Column 7	Column 8	Column 9	Column 10	Column 11	Column 12	Column 13	Column 14	Column 15	Column 16	Column 17	Column 18	Column 19	Column 20
07/10/2025 15:31:36	Decent Tailors	0821 2832676	107 Modhubon Supermarket (1st Floor)						Tailor	decent-tailors																	
07/10/2025 15:31:36	DM Tailors	01712 040386	Shabuj Biponi (1st Floor)						Tailor	dm-tailors																	
07/10/2025 15:31:36	Islam Tailors and Training Centre	01712 651040	52 Paira, Dorson Deuri,Darga Mohila						Tailor	islam-tailors-and-training-centre																	
07/10/2025 15:31:36	Jahangir Tailors	01720578385, 01920960793	Moyna Mia Market, Block J, Road 1, Shahjalal Uposhohor						Tailor	jahangir-tailors																	
07/10/2025 15:31:36	Lords Tailors	01712275278	325 Sukria Market (2nd Floor), Zindabazar						Tailor	lords-tailors																	
07/10/2025 15:31:36	Millennium Tailors	01732963404	Zindabazar						Tailor	millennium-tailors																	
07/10/2025 15:31:36	Model Tailor	01715944627	18 Somabai Bhoban, Zindabazar						Tailor	model-tailor																	
07/10/2025 15:31:36	Ojonta Tailors	0821 711913	35 Stadium Market						Tailor	ojonta-tailors																	
07/10/2025 15:31:36	Onic Tailors & Fabrics	01725586221, 01729724021	Patharia Bazar						Tailor	onic-tailors-fabrics																	
07/10/2025 15:31:36	Ononna Ladies Tailors	0171088510	Kanishail Tower, Rikabi Bazar						Tailor	ononna-ladies-tailors																	
07/10/2025 15:31:36	R R Gents & Ladies Tailors	01716910748	Lake Road						Tailor	r-r-gents-ladies-tailors																	
07/10/2025 15:31:36	Rany Tailors	01715095155	Gobindganj						Tailor	rany-tailors																	
07/10/2025 15:31:36	Sowdia Tailors and Fabrics	01716 871169	44 Karimullah Market, Bondorbazar						Tailor	sowdia-tailors-and-fabrics																	
07/10/2025 15:31:36	Star Plaza Tailors	01711 140847	Sylhet Plaza (1st Floor), Zindabazar						Tailor	star-plaza-tailors																	
07/10/2025 15:31:36	Sunmoon Tailors	0821 723113	Kakoli Shopping Centre, Zindabazar						Tailor	sunmoon-tailors																	
07/10/2025 15:31:36	Sunny Tailors	01819571559	New Medical Road, Kazolshah						Tailor	sunny-tailors																	
07/10/2025 15:31:36	Ujjol Tailors	01818187429	Rahman Mansion						Tailor	ujjol-tailors																	
07/10/2025 15:31:36	Rongdonu Fashion Design & Tailors		Kakoli Shopping Center, Zindabazar						Tailor	rongdonu-fashion-design-tailors																	
07/10/2025 15:31:36	Uro Style Tailors		Kakoli Shopping Center (2nd floor), Zindabazar						Tailor	uro-style-tailors																	
07/10/2025 15:31:36	Nexus Tailors & Fabrics		215/16 Kakoli Shopping Center (2nd floor), Zindabazar						Tailor	nexus-tailors-fabrics																	
07/10/2025 15:31:36	Onthu Tailors		212 Kakoli Shopping Center (2nd floor), Zindabazar						Tailor	onthu-tailors																	
07/10/2025 15:31:36	Rumman Ladies & Gents Tailors		219 Kakoli Shopping Center (2nd Floor), Zindabazar						Tailor	rumman-ladies-gents-tailors																	
07/10/2025 15:31:36	Gems Ladies Tailors & Garments		210-211 Kakoli Shopping Center (2nd Floor), Zindabazar						Tailor	gems-ladies-tailors-garments																	
07/10/2025 15:31:36	Nafisa Tailors	01717023673	Sylhet						Tailor	nafisa-tailors																	
07/10/2025 15:31:36	Smart Tailors & Fabrics	01961608204	Shohir Plaza, East Zinda Bazar						Tailor	smart-tailors-fabrics																	
07/10/2025 15:31:36	Taiaf Tailors	01671014170	137 Almarjan Shopping Center (1st floor), Sylhet						Tailor	taiaf-tailors																	
07/10/2025 15:31:36	Style Tailors and Fabrics	08212831307, 01913763419	Hazari Building (2nd Floor), Zindabazar Point, Sindabazar, Sylhet						Tailor	style-tailors-and-fabrics																	
07/10/2025 15:31:36	Emirates Airlines	0821 711300, 0821 711200	Taltola, Sylhet						Travel	emirates-airlines																	
07/10/2025 15:31:36	Gulf Air	0821 715286, 0821 711431	Dargah Gate						Travel	gulf-air																	
07/10/2025 15:31:36	Jet Airways	0821 719002	Rashid Emporium, Room No 7, Dargah Road						Travel	jet-airways																	
07/10/2025 15:31:36	Kuwait Airways	0821 711435, 0821 712231	RN Tower, Chowhatta						Travel	kuwait-airways																	
07/10/2025 15:31:36	Sylhet Osmani International Airport	0821714243	Airport Road, Sylhet						Travel	sylhet-osmani-international-airport																	
07/10/2025 15:31:36	Qatar Airways	0821 726441	Ananda Tower (7th Floor), Jail Road, Sylhet						Travel	qatar-airways																	
07/10/2025 15:31:36	United Airways 	01713486653	General M.A.G. Osmani International Airport						Travel	united-airways																	
07/10/2025 15:31:36	Novo Air	0821 728960, 01755656672	Anando Tower, Ground Floor, Jail Road, Sylhet						Travel	novo-air																	
07/10/2025 15:31:36	Biman Bangladesh Airlines	0821 717026, 0821 717411, 0821 717421	Airport Road, Majumdari, Sylhet						Travel	biman-bangladesh-airlines																	
07/10/2025 15:31:36	Abacus Bangladesh NMC 	01713015064	RN Tower (2nd Floor), Chowhatta						Travel	abacus-bangladesh-nmc																	
07/10/2025 15:31:36	Aerolina Travels 	0821 715769, 0821 715293	Dargah Gate						Travel	aerolina-travels																	
07/10/2025 15:31:36	Ahmed Travels 	0821 714907	10 Surma Market						Travel	ahmed-travels																	
07/10/2025 15:31:36	Ahmod Store	0821 721587, 01711399716	2 Shahjalal Complex, Dargah Gate						Travel	ahmod-store																	
07/10/2025 15:31:36	Air Travel Mart	0821 71691	Ghiri Banijoy Bhaban (1st Floor), Chowhatta						Travel	air-travel-mart																	
07/10/2025 15:31:36	Akaba Trading Corporation	0821 710733	13 Mitali Mansion (Ground Floor), Zindabazar						Travel	akaba-trading-corporation																	
07/10/2025 15:31:36	Al Amin Travels	0821 718325	41 Raja Mansion, West Zindabazar						Travel	al-amin-travels																	
07/10/2025 15:31:36	Al Mansur Air Service 	0831 52073, 01711433087	New Pouro Bhaban Road, Saysta Nagar						Travel	al-mansur-air-service																	
07/10/2025 15:31:36	Al-Ihsan Travels	0821 814933	Ananda Bhovan (1st Floor), Dhupadhigir Purbopar						Travel	alihsan-travels																	
07/10/2025 15:31:36	Al-Monsur Air Service 	0821 714861	7-9 Asia Market, Jollarpar Road, Zindabazar						Travel	almonsur-air-service																	
07/10/2025 15:31:36	Alamin Travels	0821 721811,0821 718220	Alamin Hotel, Puran Lane, Lal Bazaar						Travel	alamin-travels																	
07/10/2025 15:31:36	Bangladesh Overseas Express	0821 716965	11 Sufia Mansion, Taltola						Travel	bangladesh-overseas-express																	
07/10/2025 15:31:36	Beauty Travels	0821 716680	28 Sufia Mansion, Taltola						Travel	beauty-travels																	
07/10/2025 15:31:36	Cargo Management	0821 719014	7 Overseas Center, Zindabazar						Travel	cargo-management																	
07/10/2025 15:31:36	Central Air Service	0821 712158	Shahjalal Road, Zindabazar						Travel	central-air-service																	
07/10/2025 15:31:36	Crescent Travels	0821 718124	Shahjalal Road, Zindabazar						Travel	crescent-travels																	
07/10/2025 15:31:36	Daulat Pur Travels	0821 723273, 01716084707	10 Mahmud Shah Shopping Center, Taltola						Travel	daulat-pur-travels																	
07/10/2025 15:31:36	Dream Holiday	0821 713582	44 Dallas Super Market, North Jail Road						Travel	dream-holiday																	
07/10/2025 15:31:36	Galileo	0821 810019	Al-Hamra (5th Floor), Zindabazar						Travel	galileo																	
07/10/2025 15:31:36	Hussain Traders & Travels Agent	0821 717064	3/13 Surma Market						Travel	hussain-traders-travels-agent																	
07/10/2025 15:31:36	JMG Cargo and Travel 	0821 719014	7 Overseas Centre Zindabazar						Travel	jmg-cargo-and-travel																	
07/10/2025 15:31:36	Jumbo Travel 	0821 811954	Sylhet Inn, BCDS Bhaban, Mirbox Tula						Travel	jumbo-travel																	
07/10/2025 15:31:36	Kaniz Travels	0821 712610	10 Surma Super Market, Amborkhana						Travel	kaniz-travels																	
07/10/2025 15:31:36	Latif Travels	0821 715359, 01711330729	Roseview Complex, Uposohor						Travel	latif-travels																	
07/10/2025 15:31:36	Link Asia	0821 724621	Link Asia, Al-Hamra Shopping City						Travel	link-asia																	
07/10/2025 15:31:36	Al-Mamun Overseas	0821 713655	40 Sufia Mansion, Taltola						Travel	almamun-overseas																	
07/10/2025 15:31:36	Alam Travels	0821 725769	14-16 Rasheed Emporium, Dargah Gate						Travel	alam-travels																	
07/10/2025 15:31:36	Arifa Travels 	0821 720825	8 - 9 New Market Mohajionpotty, Kastogor Road						Travel	arifa-travels																	
07/10/2025 15:31:36	Iqbal Overseas Services	0821 714236, 0821 71943	32-34 Huraira Mansion (1st floor), Amborkhana						Travel	iqbal-overseas-services																	
07/10/2025 15:31:36	Masud Travels	0821 717621	6/7 Janata Super Market, Dorgah Gate						Travel	masud-travels																	
07/10/2025 15:31:36	Mahfuz Travels	0821 718399	Gulshan Building, Taltola						Travel	mahfuz-travels																	
07/10/2025 15:31:36	Mouri Air International	0821 712881	26 Hurayra Mansion (1st Floor), Amborkhana						Travel	mouri-air-international																	
07/10/2025 15:31:36	National Travels	0821 717708, 01716871465	48 Idris Market (3rd floor), Zindabazar						Travel	national-travels																	
07/10/2025 15:31:36	Noor Travels	01711329361	2/25 Eastern Plaza, Airport Road, Amberkhana						Travel	noor-travels																	
07/10/2025 15:31:36	Orange Aviation 	0821 719449	Chowhatta						Travel	orange-aviation																	
07/10/2025 15:31:36	Prime Tourism Network 	0171921197	5 Al-Karim Plaza, Laldighirpar						Travel	prime-tourism-network																	
07/10/2025 15:31:36	Reverie Aviation 	0821 711400, 0821 4011632	R.N Tower (2nd Floor), Chowhatta						Travel	reverie-aviation																	
07/10/2025 15:31:36	SAFA Air Service	0821 2831097	Mukthi Judda Shonshod Road, Zindabazar						Travel	safa-air-service																	
07/10/2025 15:31:36	Shiper Air Service	0821 717380, 0821 711711	12/A Edris Market (Ground Floor), Zindabazar						Travel	shiper-air-service																	
07/10/2025 15:31:36	Star Air International	0821 716786	15 Sabuj Biponi (1st Floor), Zindabazar						Travel	star-air-international																	
07/10/2025 15:31:36	Suma International Services	0821 812190, 0821 721628	Mahmud Shah Market (2nd floor), Taltola						Travel	suma-international-services																	
07/10/2025 15:31:36	Surma Trade & Tours	0821 722252	B1 Quality Complex, Zindabazar						Travel	surma-trade-tours																	
07/10/2025 15:31:36	Sylhet STS Travel	0821 815341	247A Manru Shopping City, Chouhatta						Travel	sylhet-sts-travel																	
07/10/2025 15:31:36	Sylhet Tourism Agency	0821 712995	Hotel Polash, Airport Road, Amberkhana						Travel	sylhet-tourism-agency																	
07/10/2025 15:31:36	United Travels	0821 4011845	Idris Market, Zindabazar						Travel	united-travels																	
07/10/2025 15:31:36	Universal Travels	0821 714798	Hotel Ajmeer, Darga Gate, Rajargoli						Travel	universal-travels																	
07/10/2025 15:31:36	World Link Express	0605 4011894, 01716 970751	4/4 Idris Market, Zindabazar						Travel	world-link-express																	
07/10/2025 15:31:36	World Tourism 	0821 811611	Khan Complex, Uposhohor Road, Sonarpara						Travel	world-tourism																	
07/10/2025 15:31:36	Lord Travels	0821 719125, 01711357076	2/10 Mitali Mansion, Zindabazar						Travel	lord-travels																	
07/10/2025 15:31:36	Surma Travels	0821 717232, 0821 718057	1 Chhayataru, Lamabazar						Travel	surma-travels																	
07/10/2025 15:31:36	Khalid Overseas Express	0821 716186	Terminal Road, (2nd Floor) Vertokhola						Travel	khalid-overseas-express																	
07/10/2025 15:31:36	Hill International 		541 Kakoli Shopping Center (5th floor), Zindabazar						Travel	hill-international																	
07/10/2025 15:31:36	Prime Express Travel	01717533947	Middle Potti, Purbo Goala Bazar						Travel	prime-express-travel																	
07/10/2025 15:31:36	Global Visa Service Inc	01855110724	Ambar Khana						Travel	global-visa-service-inc																	
07/10/2025 15:31:36	 Babor Travels	01719045473	Station Road, Barthokhala						Travel	babor-travels																	
07/10/2025 15:31:36	Visa Aid	01732248852	Rahim Tower (2nd floor), Subhanighat						Travel	visa-aid																	
07/10/2025 15:31:36	Sylhet Travel	0121 773 8777	558a, Coventry Road, Small Heath, Birmingham, West Midlands B10 0UN						Travel	sylhet-travel																	
07/10/2025 15:31:36	Surma Air Service	0821 718057	1 Chhayatoru, Lamabazar, Sylhet						Travel	surma-air-service																	
07/10/2025 15:31:36	Abed Travels .	+880 821 722871, 01715096110	Rikabi Bazar, Sylhet						Travel	abed-travels																	
07/10/2025 15:31:36	Panjery Travels	+880 821 725202, 01712613009	17, Raja Mansion (Ground Floor), Zindabazar, Sylhet-3100						Travel	panjery-travels																	
07/10/2025 15:31:36	Tarek Travels	0821 721516, 0171119904	8/9 Mahmud Shah Shopping Center (1st Floor), Taltola, Sylhet						Travel	tarek-travels																	
07/10/2025 15:31:36	 Travel International	01710904400	13/14 Sofia Mansion,Taltola, Sylhet						Travel	travel-international																	
07/10/2025 15:31:36	Al-Mansur Air Service 	01711922567	50/1 Polashi, Nasrin Garden, Kazi Elias, Zindabazar, Sylhet						Travel	almansur-air-service																	
07/10/2025 15:31:36	Mohhammodia Travels & Tours	01737409035	110/111 Garden Tower, Uposhohor, Sylhet						Travel	mohhammodia-travels-tours																	
07/10/2025 15:31:36	Aziz Travels	01825542924	10 Idris Market, Zindabazar, Sylhet						Travel	aziz-travels																	
07/10/2025 15:31:36	 Shahjalal Travels	+8801719062372	130 Surma Tower (1st floor), Taltola, Sylhet						Travel	shahjalal-travels																	
07/10/2025 15:31:36	Dubai Travels & Tours	01917182444 ,01713659682, 0821 840147	Azad Market Kadamtali Sylhet						Travel	dubai-travels-tours																	
07/10/2025 15:31:36	Travel Bound International	01717389463	Idris Market (1st floor), Zindabazar, Sylhet						Travel	travel-bound-international																	
07/10/2025 15:31:36	Al-Marzan Consultancy	0821 762217, 01776220126	11/1 Nobarun, Sonar Para, Uposhohor Road, Shibgonj, Sylhet						Travel	almarzan-consultancy																	
07/10/2025 15:31:36	Voyager Tours & Travels	01746134099	Bongobor Road, Dakshin Surma, Sylhet	voyagertours01@gmail.com		https://www.facebook.com/voyagertours01/?ref=page_internal	Tour Operator and Tour Agency	9.00am - 5.00pm	Travel	voyager-tours-travels																	
07/10/2025 15:31:36	Fahima Tourism Network	+8801712891967	Raza Mansion Zinda bazar, Sylhet 	mmuktheruddin@gmail.com	www.fahimatourism.com		Package tour	9am - 6pm	Travel	fahima-tourism-network																	
07/10/2025 15:31:36	Tuhin Travels	01713816777	301 Surma Tower, VIP Road, Taltola	tuhinoverseas@gmail.com			Gulf visa prossing	10am - 4pm	Travel	tuhin-travels																	
07/10/2025 15:31:36	Visa Aid International	#ERROR!	Rahim Tower, 2nd Floor, Subhanighat, Sylhet.	visaaidsylhet@gmail.com	https://visaaidinternational.com/	https://www.facebook.com/visaaidinternational	Visa Application, Air Ticket, Hotel Booking, Translation and Notarized	09:00 AM to 05:00 PM	Travel	visa-aid-international																	
07/10/2025 15:31:36	studytravelsbd	01939611898	New Oriental Shopping Center(2rd Floor) 3100 Sylhet, Sylhet Division 	studyinfom@gmail.com	https://studytravelsbd.com/	https://www.facebook.cotudytravelsbd	Best Education and Travels Consultant.	10am to 5pm	Travel	studytravelsbd																	
07/10/2025 15:31:36	Travel One BD	01334912893	542, Lift-04, West World Shopping City , Zindabazar	service@travelonebd.com	Travelone.com.bd	https://www.facebook.com/Travelonebdsylhet	Student Visa, Visit Visa, Work Permit , Hajj Umrah, Air Ticket, Local Tour	Saturday To Thursday From 11 AM to 8 PM	Travel	travel-one-bd																	
07/10/2025 15:31:36	Next Trip Travel Plan	#ERROR!	2nd Floor, NEXT TRIP Travel Plan, Oriental Shopping Centre, 207 Mira Bazar, Sylhet 						Travel	next-trip-travel-plan																	
07/10/2025 15:31:36	Al-Kawsar Air Service	#ERROR!	115-116, Al-Kawsar Air Service, Rose View Complex, Sylhet 		https://www.facebook.com/alkawsarairservice/				Travel	alkawsar-air-service																	
07/10/2025 15:31:36	Discovery Sylhet Travels & Tours	#ERROR!	Chistia Market Tarminal Road, Sylhet 		https://www.facebook.com/discoverysyl.trv/				Travel	discovery-sylhet-travels-tours																	
07/10/2025 15:31:36	Jatrik Travels	#ERROR!	Jail Rd, Sylhet 		https://www.jatriktravels.com/				Travel	jatrik-travels																	
07/10/2025 15:31:36	Heads international	#ERROR!	Kaniz Plaza, 310,No Room,(3rd floor, Kazi Elias Road, Sylhet 						Travel	heads-international																	
07/10/2025 15:31:36	Bus Rental Service Sylhet	#ERROR!	KothayJaben, 1/D, Anondo Tower, Jail Rd, Sylhet 		http://fb.com/KothayJaben.Sylhet				Travel	bus-rental-service-sylhet																	
07/10/2025 15:31:36	Diary Of Travelers	#ERROR!	5th floor, West World Shopping Centre, West Zindabazar, Super 						Travel	diary-of-travelers																	
07/10/2025 15:31:36	Royal Travels International	#ERROR!	2nd Floor, Anando Tower, Jail Road, Sylhet 						Travel	royal-travels-international																	
07/10/2025 15:31:36	Amazon Tourism	#ERROR!	203, 2nd Floor, Surma Tower, VIP Road, Taltola, Sylhet 						Travel	amazon-tourism																	
07/10/2025 15:31:36	City Travels	#ERROR!							Travel	city-travels																	
07/10/2025 15:31:36	M Khan Overseas Travels & Tour	#ERROR!	3rd floor, M Khan Overseas Travels & Tour, 38 Raja Mansion, Sylhet 						Travel	m-khan-overseas-travels-tour																	
07/10/2025 15:31:36	Musafir Tours	#ERROR!	21c Dhaka - Sylhet Hwy, Sylhet 						Travel	musafir-tours																	
07/10/2025 15:31:36	Mak Tourism of Sylhet	#ERROR!	Jallarpar Rd, Sylhet 						Travel	mak-tourism-of-sylhet																	
07/10/2025 15:31:36	Trip ventures	#ERROR!	Trip ventures, Rikabi Bazar Rd, Sylhet 						Travel	trip-ventures																	
07/10/2025 15:31:36	Rokthi Travels	#ERROR!	Golden Tower, Airport Rd, Sylhet 		https://www.facebook.com/profile.php?id=100079998710062&mibextid=ZbWKwL				Travel	rokthi-travels																	
07/10/2025 15:31:36	A1 Travellers	#ERROR!	RB Complex, Sylhet 		https://www.facebook.com/a1travellers				Travel	a1-travellers																	
07/10/2025 15:31:36	ASR Travels	#ERROR!	141 Ground Floor, ASR Travels, Rose View Complex, Sylhet 						Travel	asr-travels																	
07/10/2025 15:31:36	Sunshine Travels & Tours	#ERROR!	Sunshine Travels & Tours, Chittagong 3100 		http://www.sunshinetravelsbd.com/				Travel	sunshine-travels-tours																	
07/10/2025 15:31:36	Al Hakim Travels	#ERROR!	Rose View Complex, 134 (Ground Floor, Sylhet 						Travel	al-hakim-travels																	
07/10/2025 15:31:36	Flyhub Sylhet	#ERROR!	1st floor, Flyhub Sylhet, RN Tower, Sylhet 		http://www.flyhub.com/				Travel	flyhub-sylhet																	
07/10/2025 15:31:36	Lovely Trade And Tours	#ERROR!	10-41, Hurayra Mansion, Amborkhana, Sylhet 						Travel	lovely-trade-and-tours																	
07/10/2025 15:31:36	Alam Travels	#ERROR!	14-16, Rashid Emporium, Dargah Gate, Sylhet 						Travel	alam-travels																	
07/10/2025 15:31:36	Ananda Tourism	#ERROR!	9th floor, Ananda Tourism, Ananda Tower, Jail Rd, Sylhet 						Travel	ananda-tourism																	
07/10/2025 15:31:36	Ena Transport, Sylhet	#ERROR!	Ena Transport, Sylhet, N208, Sylhet 		http://www.shohoz.com/				Travel	ena-transport-sylhet																	
07/10/2025 15:31:36	BRTC Bus Counter, Kumargaon	#ERROR!	BRTC Bus Counter, Kumargaon, Sylhet, Sylhet 						Travel	brtc-bus-counter-kumargaon																	
07/10/2025 15:31:36	HillviewTourism	#ERROR!	Sylhet 		http://www.hillviewtourism.com/				Travel	hillviewtourism																	
07/10/2025 15:31:36	Shamim Travels Express	#ERROR!	221(3rd floor, Shamim Travels Express (Sylhet Branch), Surma Tower, VIP Rd, Sylhet 		http://shamimtravels-zyl.business.site/				Travel	shamim-travels-express																	
07/10/2025 15:31:36	Latif Travels -  Zindabazar	#ERROR!	Ground Floor, Latif Travels Pvt  - Zindabazar Branch, RB Complex, 119-124, Sylhet 		https://latiftravels.net/				Travel	latif-travels-zindabazar																	
07/10/2025 15:31:36	Musafir Travels	#ERROR!	991,Partex showroom Building,Hussain complex,3rd floor ,Purbo mirabazar opposite of Hotel supreme Sylhet 		https://musafir-travels-tour.business.site/				Travel	musafir-travels																	
07/10/2025 15:31:36	Iqra Travels & Tours	#ERROR!	Rose View Complex, Sylhet 						Travel	iqra-travels-tours																	
07/10/2025 15:31:36	Travelers of Sylhet	#ERROR!	jitu mia point, Sylhet 						Travel	travelers-of-sylhet																	
07/10/2025 15:31:36	Latif Travels	#ERROR!	104-109 Rose View Complex (Ground Floor, Shahjalal Upashahar Main Rd, Sylhet 		http://www.latiftravels.net/				Travel	latif-travels																	
07/10/2025 15:31:36	Sarah Travel Expert	#ERROR!	331 Surma tower level-4 (lift-3) Court point, VIP Rd, Sylhet 		https://sarahtravelexpert.com/				Travel	sarah-travel-expert																	
07/10/2025 15:31:36	khaja travels ajent	#ERROR!	Sylhet 						Travel	khaja-travels-ajent																	
07/10/2025 15:31:36	Jamal travels	#ERROR!	Rangmahal Tower, Bandar Bazar Rd, Sylhet 		https://www.facebook.com/jamaltravelsofficial/				Travel	jamal-travels																	
07/10/2025 15:31:36	Online Travel	#ERROR!	2/5 (2nd Floor) Eastern Plaza,, Airport Rd, Amberkhana, Sylhet 		http://www.onlinetravel./				Travel	online-travel																	
07/10/2025 15:31:36	Next Travelers	#ERROR!	1st Floor, Next Travelers, Gauchia Market, Jail Rd, Sylhet 		https://www.facebook.com/NextTravelers				Travel	next-travelers																	
07/10/2025 15:31:36	Dubai Tours And Travels	#ERROR!	Dubai Tours And Travels, Sylhet 		http://www.dubaitravelsbd.com/				Travel	dubai-tours-and-travels																	
07/10/2025 15:31:36	Ifty Travels	#ERROR!	Surma Tower, Taltola Rd, Sylhet 						Travel	ifty-travels																	
07/10/2025 15:31:36	Linkers Travels	#ERROR!	Asia Mansion, 11-12 Raza, Sylhet 						Travel	linkers-travels																	
07/10/2025 15:31:36	Moon Travels Intl	#ERROR!	Room No. 407, 2nd Floor, Manru Shopping City, Chowhatta, Sylhet 						Travel	moon-travels-intl																	
07/10/2025 15:31:36	Tour Sylhet Bd	#ERROR!	Garden Tower, 2nd Floor, Sylhet 		http://www.toursylhetbd.com/				Travel	tour-sylhet-bd																	
07/10/2025 15:31:36	Eagle International	#ERROR!	House No: 14, Road No: 34, Block: D, Eagle International, Sylhet 		https://www.eagleinternational.space/				Travel	eagle-international																	
07/10/2025 15:31:36	Jaker Air Service	#ERROR!	71 no golden tower first floor, Airport Rd, Sylhet 		https://www.facebook.com/profile.php?id=100088669582897&mibextid=ZbWKwL				Travel	jaker-air-service																	
07/10/2025 15:31:36	Muaz Travels & Tours	#ERROR!	101.2nd Floor, MUAZ TRAVELS & TOURS, Sylhet Millennium, Jollarpar Road, Sylhet 						Travel	muaz-travels-tours																	
07/10/2025 15:31:36	Ovi Overseas Consultant	#ERROR!	Sylhet Station Club  Rd, Sylhet 		https://www.facebook.com/ovioverseasbd				Travel	ovi-overseas-consultant																	
07/10/2025 15:31:36	Sylhet Travel agency bd	#ERROR!	Sylhet 		https://www.facebook.coylhettravelagency.bd				Travel	sylhet-travel-agency-bd																	
07/10/2025 15:31:36	Dhaka Coaching	01712664578	Uddim 2, Lamabazar, Sylhet						Tution & Coaching	dhaka-coaching																	
07/10/2025 15:31:36	Mentors	01552438956	Al-Hamra(6th floor), Zindabazar, Sylhet						Tution & Coaching	mentors																	
07/10/2025 15:31:36	Pilot IMS 		905 Sylhet Millenium, Zindabazar, Sylhet						Tution & Coaching	pilot-ims																	
07/10/2025 15:31:36	Positron Academy	0821 721622	150 Dishari, Hawapara						Tution & Coaching	positron-academy																	
07/10/2025 15:31:36	Private Tution	01818559650	Civil & Env. Engineering (SUST), Sylhet						Tution & Coaching	private-tution																	
07/10/2025 15:31:36	Protiba Coaching		Hamid Monjil, Upozila Abasik Alaka, Notun Bazar, Sylhet						Tution & Coaching	protiba-coaching																	
07/10/2025 15:31:36	Pundits	01711353650	Gallaria Shopping Complex, West Zindabazar, Sylhet						Tution & Coaching	pundits																	
07/10/2025 15:31:36	Tuitiormedia	01724382417	19 Polashe, Kazi Ellias, Zindabazar						Tution & Coaching	tuitiormedia																	
07/10/2025 15:31:36	UCC		3 Niloy (2nd floor), Chowhatta, Shibgonj, Sylhet						Tution & Coaching	ucc																	
07/10/2025 15:31:36	Uni-aid	01715604914	8 Uddom, Lamabazar, Sylhet						Tution & Coaching	uniaid																	
07/10/2025 15:31:36	Ambition Study Center		House #83 (Ground Floor), Azadi, Mirboxtula						Tution & Coaching	ambition-study-center																	
07/10/2025 15:31:36	IELTS Centre	01757099403	Hill Tower (2nd Floor), Airport Road, Amberkhana, Sylhet						Tution & Coaching	ielts-centre																	
07/10/2025 15:31:36	LEXIS	01716159261	Ananda Tower (5th floor), Jail Road, Sylhet						Tution & Coaching	lexis																	
07/10/2025 15:31:36	Nucleus Coaching Centre	+8801611800300, +880175565126	Syllmark Tower, Shibgonj Point, Shibgonj, Sylhet						Tution & Coaching	nucleus-coaching-centre																	
07/10/2025 15:31:36	G.C.C. Approved Medical Centres Association	0821 725822	Hotel Polash Building (Ground Floor), Amberkhana						Uncategorised	gcc-approved-medical-centres-association																	
07/10/2025 15:31:36	Bishal	0821 717052	Sukria Market (1st Floor), Zindabazar						Uncategorised	bishal																	
07/10/2025 15:31:36	Deshi Pushak Shilpo	01712916384	Mirzazangal						Uncategorised	deshi-pushak-shilpo																	
07/10/2025 15:31:36	Leather Choice	01714507147	21(1st Floor) Sylhet Millennium						Uncategorised	leather-choice																	
07/10/2025 15:31:36	Rong	01711952791, 01712303050	29 Hoque Mansion, Madina Market						Uncategorised	rong																	
07/10/2025 15:31:36	Shadhinota	01710592990	98/99 Sylhet Millennium (2nd Floor), Zindabazar						Uncategorised	shadhinota																	
07/10/2025 15:31:36	Grameen Fabrics		122 City Center, Zindabazar						Uncategorised	grameen-fabrics																	
07/10/2025 15:31:36	F.B. Car Centre	0821 761222	Kumarpara						Uncategorised	fb-car-centre																	
07/10/2025 15:31:36	Sylhet Car Centre	0821 812827	Shahjalal Bridge Road, Naiorpul						Uncategorised	sylhet-car-centre																	
07/10/2025 15:31:36	Golden Motors Sylhet	01717490419	9 Shahjalal Plaza, Subhanighat, Sylhet						Uncategorised	golden-motors-sylhet																	
07/10/2025 15:31:36	Car City	01711365165	Dorson Deuri, Amberkhana						Uncategorised	car-city																	
07/10/2025 15:31:36	New Car Point	01720925484	Block-C Main Road, shahjalal uposhahar,						Uncategorised	new-car-point																	
07/10/2025 15:31:36	Jalalabad Teachers Training College	+880 821 710053, +88017113455553	123/2 Road 04, Block F, Shahjalal Uposhohor, Sylhet						Uncategorised	jalalabad-teachers-training-college																	
07/10/2025 15:31:36	Tommy Miah's Hospitality		Kaniz Plaza (2nd Floor), Zindabazar, Sylhet						Uncategorised	tommy-miahs-hospitality																	
07/10/2025 15:31:36	Freelancer Traning Center	01675983793	Haji Asab Villa,60 Sayatoru, Lamabazar Lamabazar Rd						Uncategorised	freelancer-traning-center																	
07/10/2025 15:31:36	Avenue of Global Outsourcing	01722220469,01978009500	First Floor, Hotel Green Garden, Taltola, Sylhet						Uncategorised	avenue-of-global-outsourcing																	
07/10/2025 15:31:36	Mornington College of Business	0821 710498, 01764225555	Point view (2nd floor), Amberkhana						Uncategorised	mornington-college-of-business																	
07/10/2025 15:31:36	Al-Marjan Thai Aluminium	0821 762207	Payra 53, Dorga Moholla						Uncategorised	almarjan-thai-aluminium																	
07/10/2025 15:31:36	Hawa Enterprise and Al-Amin Thai Aluminium	01711940664	College Road						Uncategorised	hawa-enterprise-and-alamin-thai-aluminium																	
